Index,file,Spectral Points,Tgas,Tref,Trot,Tvib,add_at_used,broadening_max_width,broadening_method,calculation_time,cutoff,db_use_cached,dbformat,dbpath,dlm_log_pG,dlm_log_pL,export_lines,export_rovib_fraction,folding_thresh,include_neighbouring_lines,isotope,last_modified,levelsfmt,lines_calculated,lines_cutoff,lines_in_continuum,load_energies,lvl_use_cached,mole_fraction,molecule,name,optimization,parfuncfmt,parsum_mode,path_length,pressure_mbar,profiler,pseudo_continuum_threshold,radis_version,rot_distribution,self_absorption,state,thermal_equilibrium,total_lines,vib_distribution,wG,wL,warning_broadening_threshold,warning_linestrength_cutoff,wavenum_max,wavenum_max_calc,wavenum_min,wavenum_min_calc,waveunit,wstep,zero_padding,1+wL*wG
20,20210807_Tvib300K_Trot300K_6.spec,20000,300,296,300,300,cython,300,fft,0.052875280380249,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628343515.34391,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00023865699768066406, 'reinitialize': {'copy_database': 0.0004057884216308594, 'memory_usage_warning': 0.0012099742889404297, 'reset_population': 3.0517578125e-05, 'value': 0.0016605854034423828}, 'scaled_eq_linestrength': 0.0058345794677734375, 'calc_lineshift': 0.0008401870727539062, 'calc_hwhm': 0.01124882698059082, 'generate_wavenumber_arrays': 0.0005955696105957031, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.008747577667236328, 'DLM_Initialized_vectors': 7.152557373046875e-06, 'DLM_closest_matching_line': 0.0009219646453857422, 'DLM_Distribute_lines': 0.0017867088317871094, 'DLM_convolve': 0.01965808868408203, 'value': 0.03149867057800293}, 'calc_other_spectral_quan': 0.0008778572082519531, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.02,5001,
21,20210807_Tvib300K_Trot300K_7.spec,40000,300,296,300,300,cython,300,fft,0.107449054718018,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628343515.5479,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0004012584686279297, 'reinitialize': {'copy_database': 0.0008463859558105469, 'memory_usage_warning': 0.003481626510620117, 'reset_population': 5.269050598144531e-05, 'value': 0.004410505294799805}, 'scaled_eq_linestrength': 0.00996088981628418, 'calc_lineshift': 0.0016529560089111328, 'calc_hwhm': 0.025089502334594727, 'generate_wavenumber_arrays': 0.0015838146209716797, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.015228033065795898, 'DLM_Initialized_vectors': 8.58306884765625e-06, 'DLM_closest_matching_line': 0.001279592514038086, 'DLM_Distribute_lines': 0.005196332931518555, 'DLM_convolve': 0.04111599922180176, 'value': 0.06330370903015137}, 'calc_other_spectral_quan': 0.0009047985076904297, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.01,5001,
22,20210807_Tvib300K_Trot300K_8.spec,40000,300,296,300,300,cython,300,fft,0.069896697998047,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628343515.7079,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00024008750915527344, 'reinitialize': {'copy_database': 0.0004296302795410156, 'memory_usage_warning': 0.0011875629425048828, 'reset_population': 3.0517578125e-05, 'value': 0.001661539077758789}, 'scaled_eq_linestrength': 0.005736351013183594, 'calc_lineshift': 0.0008499622344970703, 'calc_hwhm': 0.011391639709472656, 'generate_wavenumber_arrays': 0.0013341903686523438, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.00953984260559082, 'DLM_Initialized_vectors': 7.3909759521484375e-06, 'DLM_closest_matching_line': 0.001050710678100586, 'DLM_Distribute_lines': 0.0015349388122558594, 'DLM_convolve': 0.03535604476928711, 'value': 0.04769110679626465}, 'calc_other_spectral_quan': 0.0009026527404785156, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.01,5001,
23,20210807_Tvib300K_Trot300K_9.spec,44444.4444444444,300,296,300,300,cython,300,fft,0.104605674743652,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628343515.8919,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002613067626953125, 'reinitialize': {'copy_database': 0.0005974769592285156, 'memory_usage_warning': 0.0014522075653076172, 'reset_population': 3.266334533691406e-05, 'value': 0.0020999908447265625}, 'scaled_eq_linestrength': 0.006391763687133789, 'calc_lineshift': 0.0012128353118896484, 'calc_hwhm': 0.013048648834228516, 'generate_wavenumber_arrays': 0.001146554946899414, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.011065244674682617, 'DLM_Initialized_vectors': 8.58306884765625e-06, 'DLM_closest_matching_line': 0.0010914802551269531, 'DLM_Distribute_lines': 0.003081083297729492, 'DLM_convolve': 0.0627291202545166, 'value': 0.07921218872070312}, 'calc_other_spectral_quan': 0.0011017322540283203, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.009,5001,
24,20210807_Tvib300K_Trot300K_10.spec,50000,300,296,300,300,cython,300,fft,0.326594829559326,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628343516.3279,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00025153160095214844, 'reinitialize': {'copy_database': 0.0010306835174560547, 'memory_usage_warning': 0.001226186752319336, 'reset_population': 3.123283386230469e-05, 'value': 0.0023031234741210938}, 'scaled_eq_linestrength': 0.005866050720214844, 'calc_lineshift': 0.0008523464202880859, 'calc_hwhm': 0.011312007904052734, 'generate_wavenumber_arrays': 0.0008616447448730469, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.012073993682861328, 'DLM_Initialized_vectors': 7.152557373046875e-06, 'DLM_closest_matching_line': 0.0010581016540527344, 'DLM_Distribute_lines': 0.0037801265716552734, 'DLM_convolve': 0.2855830192565918, 'value': 0.304065465927124}, 'calc_other_spectral_quan': 0.0010080337524414062, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.008,5001,
25,20210807_Tvib300K_Trot300K_11.spec,57142.8571428571,300,296,300,300,cython,300,fft,0.316825151443481,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628343516.73589,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00023746490478515625, 'reinitialize': {'copy_database': 0.0007982254028320312, 'memory_usage_warning': 0.0011920928955078125, 'reset_population': 3.0994415283203125e-05, 'value': 0.002035379409790039}, 'scaled_eq_linestrength': 0.0055255889892578125, 'calc_lineshift': 0.0007658004760742188, 'calc_hwhm': 0.011288166046142578, 'generate_wavenumber_arrays': 0.0014424324035644531, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.018385887145996094, 'DLM_Initialized_vectors': 7.62939453125e-06, 'DLM_closest_matching_line': 0.0011043548583984375, 'DLM_Distribute_lines': 0.0065038204193115234, 'DLM_convolve': 0.26654767990112305, 'value': 0.29438209533691406}, 'calc_other_spectral_quan': 0.0010640621185302734, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.007,5001,
26,20210807_Tvib300K_Trot300K_12.spec,66666.6666666667,300,296,300,300,cython,300,fft,0.376476049423218,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628343517.20789,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00023746490478515625, 'reinitialize': {'copy_database': 0.0006284713745117188, 'memory_usage_warning': 0.0011951923370361328, 'reset_population': 3.0994415283203125e-05, 'value': 0.0018689632415771484}, 'scaled_eq_linestrength': 0.006036043167114258, 'calc_lineshift': 0.0008213520050048828, 'calc_hwhm': 0.011763811111450195, 'generate_wavenumber_arrays': 0.0010683536529541016, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.019093036651611328, 'DLM_Initialized_vectors': 7.152557373046875e-06, 'DLM_closest_matching_line': 0.001505136489868164, 'DLM_Distribute_lines': 0.005053520202636719, 'DLM_convolve': 0.3255343437194824, 'value': 0.3534047603607178}, 'calc_other_spectral_quan': 0.001194000244140625, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.006,5001,
27,20210807_Tvib300K_Trot300K_13.spec,80000,300,296,300,300,cython,300,fft,0.139501094818115,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628343517.44789,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00023865699768066406, 'reinitialize': {'copy_database': 0.0006964206695556641, 'memory_usage_warning': 0.0013608932495117188, 'reset_population': 3.2901763916015625e-05, 'value': 0.0021049976348876953}, 'scaled_eq_linestrength': 0.0064084529876708984, 'calc_lineshift': 0.0010027885437011719, 'calc_hwhm': 0.016127347946166992, 'generate_wavenumber_arrays': 0.0014181137084960938, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.022427797317504883, 'DLM_Initialized_vectors': 7.867813110351562e-06, 'DLM_closest_matching_line': 0.0012059211730957031, 'DLM_Distribute_lines': 0.006902456283569336, 'DLM_convolve': 0.07961606979370117, 'value': 0.11085367202758789}, 'calc_other_spectral_quan': 0.0012557506561279297, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.005,5001,
28,20210807_Tvib300K_Trot300K_14.spec,100000,300,296,300,300,cython,300,fft,0.735038042068481,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628343518.29188,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00023245811462402344, 'reinitialize': {'copy_database': 0.000408172607421875, 'memory_usage_warning': 0.0011746883392333984, 'reset_population': 3.0040740966796875e-05, 'value': 0.0016274452209472656}, 'scaled_eq_linestrength': 0.006145954132080078, 'calc_lineshift': 0.0007567405700683594, 'calc_hwhm': 0.014487266540527344, 'generate_wavenumber_arrays': 0.002318143844604492, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.02227783203125, 'DLM_Initialized_vectors': 1.049041748046875e-05, 'DLM_closest_matching_line': 0.001600503921508789, 'DLM_Distribute_lines': 0.00712132453918457, 'DLM_convolve': 0.6738295555114746, 'value': 0.7079436779022217}, 'calc_other_spectral_quan': 0.0014328956604003906, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.004,5001,
29,20210807_Tvib300K_Trot300K_15.spec,133333.333333333,300,296,300,300,cython,300,fft,1.02776408195496,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628343519.44787,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00028061866760253906, 'reinitialize': {'copy_database': 0.0005540847778320312, 'memory_usage_warning': 0.001312255859375, 'reset_population': 3.361701965332031e-05, 'value': 0.0019176006317138672}, 'scaled_eq_linestrength': 0.007285118103027344, 'calc_lineshift': 0.0009071826934814453, 'calc_hwhm': 0.012322664260864258, 'generate_wavenumber_arrays': 0.0027611255645751953, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.03271484375, 'DLM_Initialized_vectors': 7.62939453125e-06, 'DLM_closest_matching_line': 0.0013587474822998047, 'DLM_Distribute_lines': 0.009126901626586914, 'DLM_convolve': 0.9527647495269775, 'value': 1.000175952911377}, 'calc_other_spectral_quan': 0.0020062923431396484, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.003,5001,
30,20210807_Tvib300K_Trot300K_16.spec,200000,300,296,300,300,cython,300,fft,1.59835696220398,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628343521.21585,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.000301361083984375, 'reinitialize': {'copy_database': 0.0005228519439697266, 'memory_usage_warning': 0.0012891292572021484, 'reset_population': 3.3855438232421875e-05, 'value': 0.0018618106842041016}, 'scaled_eq_linestrength': 0.006376028060913086, 'calc_lineshift': 0.0007026195526123047, 'calc_hwhm': 0.011563777923583984, 'generate_wavenumber_arrays': 0.0042459964752197266, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.053589582443237305, 'DLM_Initialized_vectors': 7.867813110351562e-06, 'DLM_closest_matching_line': 0.0017614364624023438, 'DLM_Distribute_lines': 0.013268470764160156, 'DLM_convolve': 1.500844955444336, 'value': 1.57090163230896}, 'calc_other_spectral_quan': 0.0022974014282226562, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.002,5001,
31,20210807_Tvib300K_Trot300K_17.spec,400000,300,296,300,300,cython,300,fft,1.04190301895142,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628343522.52383,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00023794174194335938, 'reinitialize': {'copy_database': 0.00042939186096191406, 'memory_usage_warning': 0.0011970996856689453, 'reset_population': 3.0040740966796875e-05, 'value': 0.0016705989837646484}, 'scaled_eq_linestrength': 0.005991935729980469, 'calc_lineshift': 0.0008802413940429688, 'calc_hwhm': 0.011519670486450195, 'generate_wavenumber_arrays': 0.004862785339355469, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.10348200798034668, 'DLM_Initialized_vectors': 8.344650268554688e-06, 'DLM_closest_matching_line': 0.0022292137145996094, 'DLM_Distribute_lines': 0.021236896514892578, 'DLM_convolve': 0.8793385028839111, 'value': 1.011932373046875}, 'calc_other_spectral_quan': 0.004716634750366211, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.001,5001,
32,20210807_Tvib300K_Trot300K_18.spec,400000,300,296,300,300,cython,300,fft,1.00435471534729,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628343523.81582,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00023603439331054688, 'reinitialize': {'copy_database': 0.00047779083251953125, 'memory_usage_warning': 0.0012786388397216797, 'reset_population': 3.2901763916015625e-05, 'value': 0.0018045902252197266}, 'scaled_eq_linestrength': 0.0061626434326171875, 'calc_lineshift': 0.0007712841033935547, 'calc_hwhm': 0.012271404266357422, 'generate_wavenumber_arrays': 0.006859302520751953, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.11701154708862305, 'DLM_Initialized_vectors': 7.62939453125e-06, 'DLM_closest_matching_line': 0.0022420883178710938, 'DLM_Distribute_lines': 0.02140045166015625, 'DLM_convolve': 0.8257229328155518, 'value': 0.972069263458252}, 'calc_other_spectral_quan': 0.004074573516845703, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.001,5001,
33,20210807_Tvib300K_Trot300K_19.spec,444444.444444445,300,296,300,300,cython,300,fft,0.619586229324341,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628343524.73581,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002751350402832031, 'reinitialize': {'copy_database': 0.000400543212890625, 'memory_usage_warning': 0.0012061595916748047, 'reset_population': 3.0517578125e-05, 'value': 0.0016520023345947266}, 'scaled_eq_linestrength': 0.006282806396484375, 'calc_lineshift': 0.0010766983032226562, 'calc_hwhm': 0.012129545211791992, 'generate_wavenumber_arrays': 0.007008552551269531, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.12257194519042969, 'DLM_Initialized_vectors': 7.3909759521484375e-06, 'DLM_closest_matching_line': 0.0024585723876953125, 'DLM_Distribute_lines': 0.024723291397094727, 'DLM_convolve': 0.4305417537689209, 'value': 0.5866391658782959}, 'calc_other_spectral_quan': 0.004421710968017578, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.0009,5001,
34,20210807_Tvib300K_Trot300K_20.spec,500000,300,296,300,300,cython,300,fft,4.09738254547119,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628343529.17177,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00023436546325683594, 'reinitialize': {'copy_database': 0.00041675567626953125, 'memory_usage_warning': 0.0011775493621826172, 'reset_population': 3.0279159545898438e-05, 'value': 0.001638650894165039}, 'scaled_eq_linestrength': 0.0059926509857177734, 'calc_lineshift': 0.0008313655853271484, 'calc_hwhm': 0.012439966201782227, 'generate_wavenumber_arrays': 0.00752711296081543, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.13271665573120117, 'DLM_Initialized_vectors': 8.344650268554688e-06, 'DLM_closest_matching_line': 0.0026988983154296875, 'DLM_Distribute_lines': 0.02650141716003418, 'DLM_convolve': 3.8962466716766357, 'value': 4.0635974407196045}, 'calc_other_spectral_quan': 0.005023956298828125, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.0008,5001,
35,20210807_Tvib300K_Trot300K_21.spec,571428.571428571,300,296,300,300,cython,300,fft,5.09737110137939,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628343534.64371,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002498626708984375, 'reinitialize': {'copy_database': 0.0006005764007568359, 'memory_usage_warning': 0.0014064311981201172, 'reset_population': 3.075599670410156e-05, 'value': 0.00205230712890625}, 'scaled_eq_linestrength': 0.005560159683227539, 'calc_lineshift': 0.0008614063262939453, 'calc_hwhm': 0.01163792610168457, 'generate_wavenumber_arrays': 0.00829625129699707, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.15563654899597168, 'DLM_Initialized_vectors': 7.62939453125e-06, 'DLM_closest_matching_line': 0.002739429473876953, 'DLM_Distribute_lines': 0.025634050369262695, 'DLM_convolve': 4.873377799987793, 'value': 5.063035488128662}, 'calc_other_spectral_quan': 0.005582094192504883, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.0007,5001,
36,20210807_Tvib300K_Trot300K_22.spec,666666.666666667,300,296,300,300,cython,300,fft,6.00865769386292,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628343541.07565,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00023674964904785156, 'reinitialize': {'copy_database': 0.0004315376281738281, 'memory_usage_warning': 0.0011813640594482422, 'reset_population': 3.0040740966796875e-05, 'value': 0.0016579627990722656}, 'scaled_eq_linestrength': 0.005651950836181641, 'calc_lineshift': 0.0007679462432861328, 'calc_hwhm': 0.010960817337036133, 'generate_wavenumber_arrays': 0.00989079475402832, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.18833541870117188, 'DLM_Initialized_vectors': 8.344650268554688e-06, 'DLM_closest_matching_line': 0.0029654502868652344, 'DLM_Distribute_lines': 0.02713632583618164, 'DLM_convolve': 5.7483460903167725, 'value': 5.972897291183472}, 'calc_other_spectral_quan': 0.006499052047729492, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.0006,5001,
